type,value,startDate,endDate,sleepDurationHours
HKQuantityTypeIdentifierWalkingStepLength,83.0,2024-08-29 14:59:27,2024-08-29 15:00:01,
HKQuantityTypeIdentifierWalkingStepLength,78.0,2024-08-29 15:00:23,2024-08-29 15:00:38,
HKQuantityTypeIdentifierWalkingStepLength,83.0,2024-08-29 15:09:21,2024-08-29 15:10:35,
HKQuantityTypeIdentifierWalkingStepLength,60.0,2024-08-29 18:03:45,2024-08-29 18:03:48,
HKQuantityTypeIdentifierWalkingStepLength,65.0,2024-08-29 18:04:27,2024-08-29 18:04:43,
HKQuantityTypeIdentifierWalkingStepLength,50.0,2024-08-29 18:14:06,2024-08-29 18:14:11,
HKQuantityTypeIdentifierWalkingStepLength,61.0,2024-08-29 18:32:59,2024-08-29 18:33:07,
HKQuantityTypeIdentifierWalkingStepLength,26.0,2024-08-29 19:30:46,2024-08-29 19:30:51,
HKQuantityTypeIdentifierWalkingStepLength,115.0,2024-08-29 19:31:05,2024-08-29 19:31:07,
HKQuantityTypeIdentifierWalkingStepLength,31.0,2024-08-29 19:32:59,2024-08-29 19:33:01,
HKQuantityTypeIdentifierWalkingStepLength,35.0,2024-08-29 19:36:33,2024-08-29 19:36:47,
HKQuantityTypeIdentifierWalkingStepLength,25.0,2024-08-29 19:39:38,2024-08-29 19:39:41,
HKQuantityTypeIdentifierWalkingStepLength,107.0,2024-08-29 19:47:57,2024-08-29 19:48:01,
HKQuantityTypeIdentifierWalkingStepLength,31.0,2024-08-29 19:48:13,2024-08-29 19:48:15,
HKQuantityTypeIdentifierWalkingStepLength,22.0,2024-08-29 19:50:45,2024-08-29 19:50:47,
HKQuantityTypeIdentifierWalkingStepLength,35.0,2024-08-29 19:53:48,2024-08-29 19:53:50,
HKQuantityTypeIdentifierWalkingStepLength,111.0,2024-08-29 19:54:49,2024-08-29 19:54:52,
HKQuantityTypeIdentifierWalkingStepLength,119.0,2024-08-29 19:56:52,2024-08-29 19:56:55,
HKQuantityTypeIdentifierWalkingStepLength,53.0,2024-08-29 19:58:28,2024-08-29 19:58:32,
HKQuantityTypeIdentifierWalkingStepLength,66.0,2024-08-30 08:54:57,2024-08-30 08:55:01,
HKQuantityTypeIdentifierWalkingStepLength,83.0,2024-08-30 08:59:54,2024-08-30 09:00:13,
HKQuantityTypeIdentifierWalkingStepLength,74.0,2024-08-30 09:05:53,2024-08-30 09:06:13,
HKQuantityTypeIdentifierWalkingStepLength,69.0,2024-08-30 10:02:43,2024-08-30 10:03:02,
HKQuantityTypeIdentifierWalkingStepLength,84.0,2024-08-30 10:10:46,2024-08-30 10:11:03,
HKQuantityTypeIdentifierWalkingStepLength,86.0,2024-08-30 10:11:14,2024-08-30 10:11:59,
HKQuantityTypeIdentifierWalkingStepLength,84.0,2024-08-30 11:44:40,2024-08-30 11:44:42,
HKQuantityTypeIdentifierWalkingStepLength,77.0,2024-08-30 12:02:18,2024-08-30 12:02:57,
HKQuantityTypeIdentifierWalkingStepLength,56.0,2024-08-30 12:03:53,2024-08-30 12:04:00,
HKQuantityTypeIdentifierWalkingStepLength,62.0,2024-08-30 12:30:45,2024-08-30 12:30:52,
HKQuantityTypeIdentifierWalkingStepLength,80.0,2024-08-30 12:32:31,2024-08-30 12:32:55,
HKQuantityTypeIdentifierWalkingStepLength,92.0,2024-08-30 13:11:30,2024-08-30 13:11:37,
HKQuantityTypeIdentifierWalkingStepLength,54.0,2024-08-30 18:00:05,2024-08-30 18:00:07,
HKQuantityTypeIdentifierWalkingStepLength,77.0,2024-08-30 18:01:42,2024-08-30 18:02:06,
HKQuantityTypeIdentifierWalkingStepLength,74.0,2024-08-30 18:02:37,2024-08-30 18:07:36,
HKQuantityTypeIdentifierWalkingStepLength,75.0,2024-08-30 18:07:36,2024-08-30 18:12:34,
HKQuantityTypeIdentifierWalkingStepLength,73.0,2024-08-30 18:12:36,2024-08-30 18:15:32,
HKQuantityTypeIdentifierWalkingStepLength,75.0,2024-08-30 18:15:45,2024-08-30 18:20:44,
HKQuantityTypeIdentifierWalkingStepLength,71.0,2024-08-30 18:20:44,2024-08-30 18:24:04,
HKQuantityTypeIdentifierWalkingStepLength,57.0,2024-08-30 18:30:11,2024-08-30 18:30:16,
HKQuantityTypeIdentifierWalkingStepLength,85.0,2024-08-31 02:29:45,2024-08-31 02:29:47,
HKQuantityTypeIdentifierWalkingStepLength,52.0,2024-08-31 19:01:31,2024-08-31 19:01:34,
HKQuantityTypeIdentifierWalkingStepLength,79.0,2024-08-31 23:23:04,2024-08-31 23:23:10,
HKQuantityTypeIdentifierWalkingStepLength,62.0,2024-09-01 14:38:20,2024-09-01 14:38:22,
HKQuantityTypeIdentifierWalkingStepLength,63.0,2024-09-01 14:49:34,2024-09-01 14:49:35,
HKQuantityTypeIdentifierWalkingStepLength,37.0,2024-09-01 14:50:45,2024-09-01 14:50:47,
HKQuantityTypeIdentifierWalkingStepLength,86.0,2024-09-01 14:58:17,2024-09-01 14:59:31,
HKQuantityTypeIdentifierWalkingStepLength,78.0,2024-09-01 14:59:54,2024-09-01 15:00:09,
HKQuantityTypeIdentifierWalkingStepLength,79.0,2024-09-01 15:01:15,2024-09-01 15:01:58,
HKQuantityTypeIdentifierWalkingStepLength,75.0,2024-09-01 15:02:59,2024-09-01 15:05:16,
HKQuantityTypeIdentifierWalkingStepLength,73.0,2024-09-01 15:05:38,2024-09-01 15:06:01,
HKQuantityTypeIdentifierWalkingStepLength,81.0,2024-09-01 15:07:03,2024-09-01 15:07:45,
HKQuantityTypeIdentifierWalkingStepLength,93.0,2024-09-01 15:10:16,2024-09-01 15:11:30,
HKQuantityTypeIdentifierWalkingStepLength,95.0,2024-09-01 15:33:28,2024-09-01 15:33:31,
HKQuantityTypeIdentifierWalkingStepLength,73.0,2024-09-01 21:33:30,2024-09-01 21:33:33,
HKQuantityTypeIdentifierWalkingStepLength,54.0,2024-09-01 21:47:37,2024-09-01 21:47:40,
HKQuantityTypeIdentifierWalkingStepLength,65.0,2024-09-01 23:55:11,2024-09-01 23:55:21,
HKQuantityTypeIdentifierWalkingStepLength,50.0,2024-09-02 00:02:31,2024-09-02 00:02:34,
HKQuantityTypeIdentifierWalkingStepLength,65.0,2024-09-02 12:29:25,2024-09-02 12:29:30,
HKQuantityTypeIdentifierWalkingStepLength,54.0,2024-09-02 12:30:40,2024-09-02 12:30:45,
HKQuantityTypeIdentifierWalkingStepLength,84.0,2024-09-02 13:10:30,2024-09-02 13:13:40,
HKQuantityTypeIdentifierWalkingStepLength,89.0,2024-09-02 13:14:01,2024-09-02 13:16:48,
HKQuantityTypeIdentifierWalkingStepLength,78.0,2024-09-02 13:32:17,2024-09-02 13:32:50,
HKQuantityTypeIdentifierWalkingStepLength,83.0,2024-09-02 13:33:02,2024-09-02 13:33:19,
HKQuantityTypeIdentifierWalkingStepLength,66.0,2024-09-02 13:33:37,2024-09-02 13:34:06,
HKQuantityTypeIdentifierWalkingStepLength,73.0,2024-09-02 13:34:18,2024-09-02 13:34:41,
HKQuantityTypeIdentifierWalkingStepLength,71.0,2024-09-02 13:34:56,2024-09-02 13:35:33,
HKQuantityTypeIdentifierWalkingStepLength,83.0,2024-09-02 13:35:56,2024-09-02 13:38:03,
HKQuantityTypeIdentifierWalkingStepLength,75.0,2024-09-02 13:38:25,2024-09-02 13:38:28,
HKQuantityTypeIdentifierWalkingStepLength,66.0,2024-09-02 13:38:39,2024-09-02 13:38:42,
HKQuantityTypeIdentifierWalkingStepLength,54.0,2024-09-02 13:39:41,2024-09-02 13:39:48,
HKQuantityTypeIdentifierWalkingStepLength,80.0,2024-09-02 13:40:36,2024-09-02 13:40:39,
HKQuantityTypeIdentifierWalkingStepLength,64.0,2024-09-02 13:41:08,2024-09-02 13:41:15,
HKQuantityTypeIdentifierWalkingStepLength,76.0,2024-09-02 13:41:29,2024-09-02 13:41:53,
HKQuantityTypeIdentifierWalkingStepLength,73.0,2024-09-02 13:42:19,2024-09-02 13:43:28,
HKQuantityTypeIdentifierWalkingStepLength,77.0,2024-09-02 13:43:38,2024-09-02 13:44:02,
HKQuantityTypeIdentifierWalkingStepLength,48.0,2024-09-02 13:44:52,2024-09-02 13:45:03,
HKQuantityTypeIdentifierWalkingStepLength,71.0,2024-09-02 13:45:33,2024-09-02 13:45:46,
HKQuantityTypeIdentifierWalkingStepLength,67.0,2024-09-02 13:46:26,2024-09-02 13:47:10,
HKQuantityTypeIdentifierWalkingStepLength,56.0,2024-09-02 13:48:02,2024-09-02 13:48:15,
HKQuantityTypeIdentifierWalkingStepLength,78.0,2024-09-02 13:49:26,2024-09-02 13:51:21,
HKQuantityTypeIdentifierWalkingStepLength,83.0,2024-09-02 13:51:37,2024-09-02 13:51:58,
HKQuantityTypeIdentifierWalkingStepLength,81.0,2024-09-02 13:53:08,2024-09-02 13:53:12,
HKQuantityTypeIdentifierWalkingStepLength,82.0,2024-09-02 13:54:15,2024-09-02 13:54:23,
HKQuantityTypeIdentifierWalkingStepLength,70.0,2024-09-02 13:55:12,2024-09-02 13:56:22,
HKQuantityTypeIdentifierWalkingStepLength,66.0,2024-09-02 13:56:50,2024-09-02 13:56:54,
HKQuantityTypeIdentifierWalkingStepLength,68.0,2024-09-02 13:57:38,2024-09-02 13:58:08,
HKQuantityTypeIdentifierWalkingStepLength,78.0,2024-09-02 13:58:19,2024-09-02 13:58:58,
HKQuantityTypeIdentifierWalkingStepLength,69.0,2024-09-02 14:03:04,2024-09-02 14:04:20,
HKQuantityTypeIdentifierWalkingStepLength,67.0,2024-09-02 14:05:28,2024-09-02 14:05:41,
HKQuantityTypeIdentifierWalkingStepLength,77.0,2024-09-02 14:05:55,2024-09-02 14:06:28,
HKQuantityTypeIdentifierWalkingStepLength,74.0,2024-09-02 14:06:39,2024-09-02 14:06:56,
HKQuantityTypeIdentifierWalkingStepLength,64.0,2024-09-02 14:15:16,2024-09-02 14:15:21,
HKQuantityTypeIdentifierWalkingStepLength,81.0,2024-09-02 14:15:35,2024-09-02 14:15:46,
HKQuantityTypeIdentifierWalkingStepLength,79.0,2024-09-02 14:16:25,2024-09-02 14:16:38,
HKQuantityTypeIdentifierWalkingStepLength,79.0,2024-09-02 14:18:28,2024-09-02 14:20:22,
HKQuantityTypeIdentifierWalkingStepLength,84.0,2024-09-02 14:20:40,2024-09-02 14:22:29,
HKQuantityTypeIdentifierWalkingStepLength,77.0,2024-09-02 14:22:44,2024-09-02 14:25:23,
HKQuantityTypeIdentifierWalkingStepLength,76.0,2024-09-02 14:25:49,2024-09-02 14:25:53,
HKQuantityTypeIdentifierWalkingStepLength,90.0,2024-09-02 14:26:06,2024-09-02 14:27:38,
HKQuantityTypeIdentifierWalkingStepLength,83.0,2024-09-02 14:28:49,2024-09-02 14:30:20,
HKQuantityTypeIdentifierWalkingStepLength,79.0,2024-09-02 14:30:32,2024-09-02 14:33:53,
HKQuantityTypeIdentifierWalkingStepLength,73.0,2024-09-02 14:34:04,2024-09-02 14:34:16,
HKQuantityTypeIdentifierWalkingStepLength,77.0,2024-09-02 14:34:39,2024-09-02 14:35:25,
HKQuantityTypeIdentifierWalkingStepLength,71.0,2024-09-02 14:36:43,2024-09-02 14:36:45,
HKQuantityTypeIdentifierWalkingStepLength,78.0,2024-09-02 14:40:31,2024-09-02 14:43:57,
HKQuantityTypeIdentifierWalkingStepLength,78.0,2024-09-02 14:44:11,2024-09-02 14:44:19,
HKQuantityTypeIdentifierWalkingStepLength,77.0,2024-09-02 15:42:36,2024-09-02 15:44:15,
HKQuantityTypeIdentifierWalkingStepLength,94.0,2024-09-02 15:45:35,2024-09-02 15:50:33,
HKQuantityTypeIdentifierWalkingStepLength,83.0,2024-09-02 15:50:34,2024-09-02 15:52:44,
HKQuantityTypeIdentifierWalkingStepLength,73.0,2024-09-02 15:53:11,2024-09-02 15:54:36,
HKQuantityTypeIdentifierWalkingStepLength,80.0,2024-09-02 15:56:42,2024-09-02 16:01:36,
HKQuantityTypeIdentifierWalkingStepLength,82.0,2024-09-02 16:01:42,2024-09-02 16:02:20,
HKQuantityTypeIdentifierWalkingStepLength,86.0,2024-09-02 16:02:31,2024-09-02 16:06:23,
HKQuantityTypeIdentifierWalkingStepLength,88.0,2024-09-02 16:06:40,2024-09-02 16:07:17,
HKQuantityTypeIdentifierWalkingStepLength,83.0,2024-09-02 16:07:32,2024-09-02 16:08:14,
HKQuantityTypeIdentifierWalkingStepLength,78.0,2024-09-02 16:08:52,2024-09-02 16:10:49,
HKQuantityTypeIdentifierWalkingStepLength,89.0,2024-09-02 16:12:43,2024-09-02 16:12:45,
HKQuantityTypeIdentifierWalkingStepLength,64.0,2024-09-02 16:15:33,2024-09-02 16:15:55,
HKQuantityTypeIdentifierWalkingStepLength,53.0,2024-09-02 16:17:01,2024-09-02 16:17:10,
HKQuantityTypeIdentifierWalkingStepLength,60.0,2024-09-02 16:22:50,2024-09-02 16:23:11,
HKQuantityTypeIdentifierWalkingStepLength,65.0,2024-09-02 16:23:26,2024-09-02 16:23:45,
HKQuantityTypeIdentifierWalkingStepLength,73.0,2024-09-02 16:29:55,2024-09-02 16:32:03,
HKQuantityTypeIdentifierWalkingStepLength,78.0,2024-09-02 16:33:59,2024-09-02 16:35:07,
HKQuantityTypeIdentifierWalkingStepLength,80.0,2024-09-02 16:35:24,2024-09-02 16:38:58,
HKQuantityTypeIdentifierWalkingStepLength,82.0,2024-09-02 16:39:22,2024-09-02 16:40:05,
HKQuantityTypeIdentifierWalkingStepLength,80.0,2024-09-02 16:40:21,2024-09-02 16:41:40,
HKQuantityTypeIdentifierWalkingStepLength,46.0,2024-09-02 16:43:06,2024-09-02 16:43:09,
HKQuantityTypeIdentifierWalkingStepLength,74.0,2024-09-02 16:45:52,2024-09-02 16:45:57,
HKQuantityTypeIdentifierWalkingStepLength,69.0,2024-09-02 17:05:53,2024-09-02 17:06:24,
HKQuantityTypeIdentifierWalkingStepLength,57.0,2024-09-02 17:07:25,2024-09-02 17:07:50,
HKQuantityTypeIdentifierWalkingStepLength,78.0,2024-09-02 17:11:19,2024-09-02 17:12:29,
HKQuantityTypeIdentifierWalkingStepLength,79.0,2024-09-02 17:12:40,2024-09-02 17:14:34,
HKQuantityTypeIdentifierWalkingStepLength,77.0,2024-09-02 17:14:44,2024-09-02 17:15:52,
HKQuantityTypeIdentifierWalkingStepLength,85.0,2024-09-02 17:17:51,2024-09-02 17:20:52,
HKQuantityTypeIdentifierWalkingStepLength,77.0,2024-09-03 00:11:49,2024-09-03 00:11:51,
HKQuantityTypeIdentifierWalkingStepLength,83.0,2024-09-03 14:23:25,2024-09-03 14:23:40,
HKQuantityTypeIdentifierWalkingStepLength,90.0,2024-09-03 14:28:15,2024-09-03 14:28:18,
HKQuantityTypeIdentifierWalkingStepLength,59.0,2024-09-03 19:48:49,2024-09-03 19:48:51,
HKQuantityTypeIdentifierWalkingStepLength,90.0,2024-09-03 20:00:24,2024-09-03 20:00:33,
HKQuantityTypeIdentifierWalkingStepLength,29.0,2024-09-03 20:01:05,2024-09-03 20:01:07,
HKQuantityTypeIdentifierWalkingStepLength,87.0,2024-09-03 20:01:33,2024-09-03 20:01:39,
HKQuantityTypeIdentifierWalkingStepLength,46.0,2024-09-03 20:06:03,2024-09-03 20:06:08,
HKQuantityTypeIdentifierWalkingStepLength,81.0,2024-09-03 20:25:12,2024-09-03 20:25:15,
HKQuantityTypeIdentifierWalkingStepLength,119.0,2024-09-03 20:26:22,2024-09-03 20:26:24,
HKQuantityTypeIdentifierWalkingStepLength,63.0,2024-09-03 20:30:45,2024-09-03 20:30:48,
HKQuantityTypeIdentifierWalkingStepLength,64.0,2024-09-03 20:32:51,2024-09-03 20:32:54,
HKQuantityTypeIdentifierWalkingStepLength,74.0,2024-09-04 07:42:06,2024-09-04 07:42:11,
HKQuantityTypeIdentifierWalkingStepLength,83.0,2024-09-04 08:05:25,2024-09-04 08:05:57,
HKQuantityTypeIdentifierWalkingStepLength,80.0,2024-09-04 08:06:56,2024-09-04 08:09:03,
HKQuantityTypeIdentifierWalkingStepLength,66.0,2024-09-04 08:28:02,2024-09-04 08:28:30,
HKQuantityTypeIdentifierWalkingStepLength,76.0,2024-09-04 08:43:28,2024-09-04 08:44:30,
HKQuantityTypeIdentifierWalkingStepLength,75.0,2024-09-04 08:44:51,2024-09-04 08:46:08,
HKQuantityTypeIdentifierWalkingStepLength,82.0,2024-09-04 10:07:11,2024-09-04 10:08:12,
HKQuantityTypeIdentifierWalkingStepLength,76.0,2024-09-04 10:23:05,2024-09-04 10:24:37,
HKQuantityTypeIdentifierWalkingStepLength,84.0,2024-09-04 10:40:12,2024-09-04 10:40:39,
HKQuantityTypeIdentifierWalkingStepLength,82.0,2024-09-04 10:40:55,2024-09-04 10:41:01,
HKQuantityTypeIdentifierWalkingStepLength,83.0,2024-09-04 10:41:19,2024-09-04 10:45:41,
HKQuantityTypeIdentifierWalkingStepLength,86.0,2024-09-04 10:46:23,2024-09-04 10:47:21,
HKQuantityTypeIdentifierWalkingStepLength,84.0,2024-09-04 10:47:53,2024-09-04 10:48:58,
HKQuantityTypeIdentifierWalkingStepLength,83.0,2024-09-04 10:49:14,2024-09-04 10:50:36,
HKQuantityTypeIdentifierWalkingStepLength,58.0,2024-09-04 10:53:15,2024-09-04 10:53:18,
HKQuantityTypeIdentifierWalkingStepLength,77.0,2024-09-04 11:33:36,2024-09-04 11:38:21,
HKQuantityTypeIdentifierWalkingStepLength,66.0,2024-09-04 11:38:47,2024-09-04 11:38:51,
HKQuantityTypeIdentifierWalkingStepLength,73.0,2024-09-04 11:39:41,2024-09-04 11:40:56,
HKQuantityTypeIdentifierWalkingStepLength,71.0,2024-09-04 11:41:52,2024-09-04 11:43:22,
HKQuantityTypeIdentifierWalkingStepLength,67.0,2024-09-04 11:45:21,2024-09-04 11:45:45,
HKQuantityTypeIdentifierWalkingStepLength,51.0,2024-09-04 11:46:28,2024-09-04 11:46:31,
HKQuantityTypeIdentifierWalkingStepLength,83.0,2024-09-04 11:47:11,2024-09-04 11:49:17,
HKQuantityTypeIdentifierWalkingStepLength,72.0,2024-09-04 11:50:00,2024-09-04 11:50:22,
HKQuantityTypeIdentifierWalkingStepLength,52.0,2024-09-04 11:50:54,2024-09-04 11:50:56,
HKQuantityTypeIdentifierWalkingStepLength,81.0,2024-09-04 11:51:58,2024-09-04 11:52:01,
HKQuantityTypeIdentifierWalkingStepLength,83.0,2024-09-04 11:52:12,2024-09-04 11:57:11,
HKQuantityTypeIdentifierWalkingStepLength,84.0,2024-09-04 11:59:45,2024-09-04 12:04:45,
HKQuantityTypeIdentifierWalkingStepLength,88.0,2024-09-04 12:09:44,2024-09-04 12:13:25,
HKQuantityTypeIdentifierWalkingStepLength,87.0,2024-09-04 12:13:37,2024-09-04 12:14:44,
HKQuantityTypeIdentifierWalkingStepLength,87.0,2024-09-04 12:15:09,2024-09-04 12:15:57,
HKQuantityTypeIdentifierWalkingStepLength,85.0,2024-09-04 12:16:40,2024-09-04 12:17:38,
HKQuantityTypeIdentifierWalkingStepLength,86.0,2024-09-04 12:18:06,2024-09-04 12:22:00,
HKQuantityTypeIdentifierWalkingStepLength,79.0,2024-09-04 12:23:17,2024-09-04 12:25:03,
HKQuantityTypeIdentifierWalkingStepLength,75.0,2024-09-04 12:26:13,2024-09-04 12:26:33,
HKQuantityTypeIdentifierWalkingStepLength,86.0,2024-09-04 16:04:55,2024-09-04 16:05:07,
HKQuantityTypeIdentifierWalkingStepLength,84.0,2024-09-04 16:05:20,2024-09-04 16:07:18,
HKQuantityTypeIdentifierWalkingStepLength,90.0,2024-09-04 16:07:36,2024-09-04 16:08:02,
HKQuantityTypeIdentifierWalkingStepLength,75.0,2024-09-04 16:08:13,2024-09-04 16:08:39,
HKQuantityTypeIdentifierWalkingStepLength,79.0,2024-09-04 16:09:04,2024-09-04 16:10:10,
HKQuantityTypeIdentifierWalkingStepLength,89.0,2024-09-04 16:10:42,2024-09-04 16:11:32,
HKQuantityTypeIdentifierWalkingStepLength,85.0,2024-09-04 16:12:16,2024-09-04 16:17:16,
HKQuantityTypeIdentifierWalkingStepLength,89.0,2024-09-04 16:17:16,2024-09-04 16:21:19,
HKQuantityTypeIdentifierWalkingStepLength,79.0,2024-09-04 16:22:21,2024-09-04 16:24:45,
HKQuantityTypeIdentifierWalkingStepLength,53.0,2024-09-04 16:25:11,2024-09-04 16:25:27,
HKQuantityTypeIdentifierWalkingStepLength,83.0,2024-09-04 16:45:17,2024-09-04 16:48:08,
HKQuantityTypeIdentifierWalkingStepLength,74.0,2024-09-05 13:08:37,2024-09-05 13:08:40,
HKQuantityTypeIdentifierWalkingStepLength,69.0,2024-09-05 13:11:53,2024-09-05 13:12:03,
HKQuantityTypeIdentifierWalkingStepLength,64.0,2024-09-05 16:35:40,2024-09-05 16:35:43,
HKQuantityTypeIdentifierWalkingStepLength,43.0,2024-09-05 16:36:50,2024-09-05 16:36:55,
HKQuantityTypeIdentifierWalkingStepLength,84.0,2024-09-05 16:54:24,2024-09-05 16:55:42,
HKQuantityTypeIdentifierWalkingStepLength,83.0,2024-09-05 16:55:54,2024-09-05 16:58:19,
HKQuantityTypeIdentifierWalkingStepLength,83.0,2024-09-05 16:58:43,2024-09-05 16:59:01,
HKQuantityTypeIdentifierWalkingStepLength,74.0,2024-09-05 17:18:31,2024-09-05 17:19:02,
HKQuantityTypeIdentifierWalkingStepLength,95.0,2024-09-05 17:22:15,2024-09-05 17:22:20,
HKQuantityTypeIdentifierWalkingStepLength,65.0,2024-09-05 17:35:14,2024-09-05 17:35:16,
HKQuantityTypeIdentifierWalkingStepLength,81.0,2024-09-05 17:35:26,2024-09-05 17:38:11,
HKQuantityTypeIdentifierWalkingStepLength,73.0,2024-09-05 17:40:20,2024-09-05 17:40:29,
HKQuantityTypeIdentifierWalkingStepLength,54.0,2024-09-05 17:40:45,2024-09-05 17:40:49,
HKQuantityTypeIdentifierWalkingStepLength,78.0,2024-09-05 20:16:32,2024-09-05 20:17:57,
HKQuantityTypeIdentifierWalkingStepLength,77.0,2024-09-05 20:22:15,2024-09-05 20:22:25,
HKQuantityTypeIdentifierWalkingStepLength,79.0,2024-09-05 20:22:50,2024-09-05 20:23:30,
HKQuantityTypeIdentifierWalkingStepLength,83.0,2024-09-05 20:25:23,2024-09-05 20:25:42,
HKQuantityTypeIdentifierWalkingStepLength,88.0,2024-09-05 20:26:14,2024-09-05 20:28:01,
HKQuantityTypeIdentifierWalkingStepLength,83.0,2024-09-05 20:28:21,2024-09-05 20:31:07,
HKQuantityTypeIdentifierWalkingStepLength,85.0,2024-09-05 20:31:26,2024-09-05 20:36:25,
HKQuantityTypeIdentifierWalkingStepLength,86.0,2024-09-05 20:36:25,2024-09-05 20:36:55,
HKQuantityTypeIdentifierWalkingStepLength,88.0,2024-09-05 20:37:11,2024-09-05 20:42:10,
HKQuantityTypeIdentifierWalkingStepLength,78.0,2024-09-05 20:42:11,2024-09-05 20:42:25,
HKQuantityTypeIdentifierWalkingStepLength,84.0,2024-09-05 20:42:35,2024-09-05 20:43:53,
HKQuantityTypeIdentifierWalkingStepLength,85.0,2024-09-05 21:07:22,2024-09-05 21:10:06,
HKQuantityTypeIdentifierWalkingStepLength,82.0,2024-09-05 21:10:19,2024-09-05 21:12:11,
HKQuantityTypeIdentifierWalkingStepLength,54.0,2024-09-05 23:38:29,2024-09-05 23:38:43,
HKQuantityTypeIdentifierWalkingStepLength,87.0,2024-09-06 11:28:14,2024-09-06 11:28:16,
HKQuantityTypeIdentifierWalkingStepLength,69.0,2024-09-06 11:34:40,2024-09-06 11:34:45,
HKQuantityTypeIdentifierWalkingStepLength,87.0,2024-09-06 11:40:17,2024-09-06 11:40:26,
HKQuantityTypeIdentifierWalkingStepLength,52.0,2024-09-06 17:34:03,2024-09-06 17:34:10,
HKQuantityTypeIdentifierWalkingStepLength,27.0,2024-09-06 19:15:13,2024-09-06 19:15:16,
HKQuantityTypeIdentifierWalkingStepLength,83.0,2024-09-06 19:21:26,2024-09-06 19:21:29,
HKQuantityTypeIdentifierWalkingStepLength,25.0,2024-09-06 19:31:40,2024-09-06 19:31:44,
HKQuantityTypeIdentifierWalkingStepLength,64.0,2024-09-06 19:38:37,2024-09-06 19:38:41,
HKQuantityTypeIdentifierWalkingStepLength,73.0,2024-09-07 13:34:06,2024-09-07 13:34:10,
HKQuantityTypeIdentifierWalkingStepLength,52.0,2024-09-07 23:39:32,2024-09-07 23:39:44,
HKQuantityTypeIdentifierWalkingStepLength,42.0,2024-09-08 12:31:57,2024-09-08 12:32:00,
HKQuantityTypeIdentifierWalkingStepLength,62.0,2024-09-09 07:36:39,2024-09-09 07:36:43,
HKQuantityTypeIdentifierWalkingStepLength,54.0,2024-09-09 07:41:27,2024-09-09 07:41:32,
HKQuantityTypeIdentifierWalkingStepLength,85.0,2024-09-09 07:57:09,2024-09-09 08:01:15,
HKQuantityTypeIdentifierWalkingStepLength,73.0,2024-09-09 08:21:09,2024-09-09 08:21:32,
HKQuantityTypeIdentifierWalkingStepLength,90.0,2024-09-09 09:53:43,2024-09-09 09:54:48,
HKQuantityTypeIdentifierWalkingStepLength,75.0,2024-09-09 09:55:34,2024-09-09 09:55:52,
HKQuantityTypeIdentifierWalkingStepLength,76.0,2024-09-09 09:56:07,2024-09-09 09:56:59,
HKQuantityTypeIdentifierWalkingStepLength,69.0,2024-09-09 09:58:32,2024-09-09 09:58:34,
HKQuantityTypeIdentifierWalkingStepLength,62.0,2024-09-09 09:58:45,2024-09-09 09:58:49,
HKQuantityTypeIdentifierWalkingStepLength,70.0,2024-09-09 10:59:55,2024-09-09 11:02:25,
HKQuantityTypeIdentifierWalkingStepLength,76.0,2024-09-09 11:25:54,2024-09-09 11:26:25,
HKQuantityTypeIdentifierWalkingStepLength,71.0,2024-09-09 11:26:59,2024-09-09 11:27:16,
HKQuantityTypeIdentifierWalkingStepLength,57.0,2024-09-09 11:27:33,2024-09-09 11:27:41,
HKQuantityTypeIdentifierWalkingStepLength,59.0,2024-09-09 11:28:00,2024-09-09 11:28:05,
HKQuantityTypeIdentifierWalkingStepLength,50.0,2024-09-09 11:32:50,2024-09-09 11:33:14,
HKQuantityTypeIdentifierWalkingStepLength,89.0,2024-09-09 11:33:57,2024-09-09 11:34:00,
HKQuantityTypeIdentifierWalkingStepLength,76.0,2024-09-09 11:35:55,2024-09-09 11:36:28,
HKQuantityTypeIdentifierWalkingStepLength,88.0,2024-09-09 11:45:59,2024-09-09 11:46:43,
HKQuantityTypeIdentifierWalkingStepLength,79.0,2024-09-09 11:47:12,2024-09-09 11:47:59,
HKQuantityTypeIdentifierWalkingStepLength,68.0,2024-09-09 11:50:34,2024-09-09 11:50:42,
HKQuantityTypeIdentifierWalkingStepLength,88.0,2024-09-09 11:50:52,2024-09-09 11:51:00,
HKQuantityTypeIdentifierWalkingStepLength,80.0,2024-09-09 11:51:44,2024-09-09 11:52:59,
HKQuantityTypeIdentifierWalkingStepLength,89.0,2024-09-09 11:53:11,2024-09-09 11:54:00,
HKQuantityTypeIdentifierWalkingStepLength,83.0,2024-09-09 11:54:15,2024-09-09 11:54:20,
HKQuantityTypeIdentifierWalkingStepLength,67.0,2024-09-09 14:12:25,2024-09-09 14:12:34,
HKQuantityTypeIdentifierWalkingStepLength,85.0,2024-09-09 14:35:01,2024-09-09 14:35:03,
HKQuantityTypeIdentifierWalkingStepLength,67.0,2024-09-09 14:38:35,2024-09-09 14:38:41,
HKQuantityTypeIdentifierWalkingStepLength,77.0,2024-09-09 14:40:26,2024-09-09 14:40:51,
HKQuantityTypeIdentifierWalkingStepLength,73.0,2024-09-09 16:01:05,2024-09-09 16:01:43,
